Delivery Platform,Restaurant Name,Rating,Rating Count,Restaurant Tag,Price Tag,Category Name,Menu Item Name,Menu Item Description,Menu Item Price
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,Desserts,rice pudding,,$3.99
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,extras,Side of Kafta,,$3.49
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,extras,Side of Chicken Shawarma,,$3.49
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,extras,Side of Beef Kabob,,$4.99
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,extras,Side of Lamb Kabob,,$5.99
UberEats,Jolina's Mediterranean Cuisine,4.5,31,Mediterranean,$,extras,Side of Sheesh Tawook,,$3.49
UberEats,La Madina Mediterranean Food,,,Vegetarian,,Popular Items,Lamb Over Rice,"Juicy Lamb Gyro served over Basmati Rice with a side of Salad, New York Famous Sauce, and Spicy Sauce.",$13.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,Popular Items,Chicken Over Rice,"Juicy Halal Chicken served over Basmati Rice with a side of Salad, New York Famous Sauce, and Spicy Sauce.",$13.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,Popular Items,Chicken Shawarma Wrap,"Marinated Chicken, spread of Garlic, Fresh Tomatoes, and Pickles rolled and pressed to a crunchy toast.",$11.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,Popular Items,Lamb Gyro Wrap,"Lamb Shawarma served with Lettuce, Pickles, Tomatoes, Spread of Garlic, and our homemade Tzatziki sauce rolled and
pressed to a crunchy toast.",$11.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,Popular Items,Baklava (24pcs-Large),,$16.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,SOUP,Lentil Soup  ,,
UberEats,La Madina Mediterranean Food,,,Vegetarian,,SALADS,La Madina Garden Salad,"Romaine lettuce with Cucumbers, Tomatoes, Onions & Shredded Carrots and Cabbage.
",$12.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,SALADS,Fattouch Salad,Our Garden Salad enhanced with Toasted Pita Chips & special seasonings.,$12.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,SALADS,Greek Salad,"Our Garden Salad garnished with Olives, Pepperoncinos, and Feta Cheese.",$12.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,SAUCE,Cucumber Sauce,Sliced Cucumbers served in Yogurt with Garlic and Mint.,$5.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,APPETIZERS,Baba Ghannooj,"Char-grilled Eggplant blended with Tahini, Lemon & Garlic.",$9.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,APPETIZERS,Stuffed Grape Leaves Vegetarian,"Stuffed with Rice, Parsley, Green Onion & Mediterranean seasonings .",$8.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,APPETIZERS,Meat Grape Leaves,"Stuffed with Ground Meat, Rice, Parsley, Green Onions & Mediterranean seasonings .",$9.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,APPETIZERS,Fool,"Fava Beans sautéed with Tomatoes, Onions, Garlic & seasonings.",$9.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,APPETIZERS,Koshary,"(Vegan) A Traditional Egyptian Dish of Pasta, Rice, Lentils, Garlic, Fried Onions & Special Tomato sauce. Served with
Mild or Spicy sauce.",$12.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,WRAPS,Lamb Gyro Wrap,"Lamb Shawarma served with Lettuce, Pickles, Tomatoes, Spread of Garlic, and our homemade Tzatziki sauce rolled and
pressed to a crunchy toast.",$11.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,WRAPS,Chicken Shawarma Wrap,"Marinated Chicken, spread of Garlic, Fresh Tomatoes, and Pickles rolled and pressed to a crunchy toast.",$11.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,WRAPS,Falafel Wrap,,$11.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,PLATTERS,Chicken Over Rice,"Juicy Halal Chicken served over Basmati Rice with a side of Salad, New York Famous Sauce, and Spicy Sauce.",$13.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,PLATTERS,Lamb Over Rice,"Juicy Lamb Gyro served over Basmati Rice with a side of Salad, New York Famous Sauce, and Spicy Sauce.",$13.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,PLATTERS,Falafel Over Rice,"Crispy Falafel served over Basmati Rice with a side of Salad, New York Famous Sauce, and Spicy Sauce.
",$13.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,HOME-MADE DESSERTS,Baklava (Small),,$6.25
UberEats,La Madina Mediterranean Food,,,Vegetarian,,HOME-MADE DESSERTS,Basbousa (Small),,$6.25
UberEats,La Madina Mediterranean Food,,,Vegetarian,,HOME-MADE DESSERTS,Baklava (24pcs-Large),,$16.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,HOME-MADE DESSERTS,Baklava Square,,$6.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,HOME-MADE DESSERTS,Basbousa (28 pcs - Large),,$16.99
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Pepsi In Can,,$2.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Diet Pepsi In Can,,$2.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Ginger Ale In Can,,$2.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Lipton Tea In Can,,$2.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Mountain Dew In Can,,$2.00
UberEats,La Madina Mediterranean Food,,,Vegetarian,,DRINKS,Water,,$2.00
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Popular Items,Tropical Storm Smoothie,"Vegetarian, Gluten-Free. Mango, guava, pineapple, banana, plain non-fat yogurt, and honey",$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Popular Items,Spicy Cauliflower,"Vegan, Gluten-Free, Contains Nuts. Cauliflower florets lightly fried, topped with Tahini Lemon dressing and Hot Sauce, sprinkled with special",$8.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Popular Items,Grilled Chicken Tenders,,$4.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Popular Items,Mango Smoothie,"Vegetarian, Gluten-Free. Mango, cantaloupe, honeydew, banana, strawberry, and honey",$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Popular Items,Small Assortment,Contains Nuts. 4 pieces of our baklava variety.,$8.80
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Napkins/Plasticware?,Napkins + Plasticware,,$0.00
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Napkins/Plasticware?,Napkins Only,,$0.00
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Napkins/Plasticware?,Plasticware Only,,$0.00
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Napkins/Plasticware?,No Napkins/Plasticware,,$0.00
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Hummus,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Tabouli,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Baba Gannouj,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Spicy Cauliflower,,$8.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Loubie Bzeit,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Falafel,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Dawali,,Priced by add-ons
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Kibbie ,,$11.99
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Chicken Sambusek,,$10.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Fatayer,,$10.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Vegetarian Combo,,$18.65
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Veggie Plate,,$7.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Appetizers,Sfiha,"Contains Nuts. A sautéed mixture of lean ground beef, lightly fried pine nuts, onions, tomatoes, and herbs folded into a pita pie and topped with cheddar and scallions",$10.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Soups,V-Nine,,$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Soups,Lentil,,$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Soups,Chili,,$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Soups,Len-Chili ,,$7.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Soups,Quart Size Soups,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Arayiss Rolled,,$9.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Chicken Curry Rolled,,$9.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Shish Tawook Rolled,,$10.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Beef Shawarma Rolled,,$11.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Chicken Shawarma Rolled,"Grilled, seasoned chicken thigh, tomatoes, onions, and Tahini Lemon dressing",$10.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Chicken Salad Rolled,"Contains Nuts. Grilled chicken salad, tomatoes, lightly fried almonds, and melted cheddar",$9.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Tuna Shawarma Rolled,"Grilled yellowfin tuna steak, greens, tomatoes, onions, turnips, pickles, and Tahini Lemon dressing",$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Chicken Dijon Rolled,"Grilled, seasoned chicken thigh, tomatoes, onions, and Honey Dijon dressing",$9.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Turkey Rolled,"Grilled, oven-roasted turkey breast, greens, sliced tomatoes, and cheddar",$9.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Tuna Steak Rolled,"Grilled yellowfin tuna steak, greens, onions, turnips, pickles, curry spice, and our famous Garlic Sauce",$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Beef Kafta Rolled,"Grilled links of lean ground beef mixed with onions, parsley, herbs, and spices, topped with tomatoes, onions, and Tahini Lemon dressing",$11.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Spicy Kafta Rolled,Beef Kafta Rolled with our homemade Hot Sauce,$11.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Aladdin's Kabob Rolled,"Grilled beef tenderloin, grilled tomatoes, green peppers, onions, greens, turnips, pickles, and Tahini Lemon dressing",$12.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Shish Kabob Rolled,"Grilled beef tenderloin, greens, tomatoes, onions, feta, and Aladdin’s dressing",$12.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Rolled Pitas,Aladdin's Lamb Rolled,"Grilled lamb seasoned with herbs and spices, topped with tomatoes, onions, greens, turnips, pickles, and Tahini Lemon dressing",$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Cauliflower Rolled,,$9.15
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Aladdins Falafel Rolled,,$9.15
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Hummus Tabouli Rolled,,$9.15
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Hummus Falafel Rolled,,$9.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Hummus Garden Rolled,Vegan. Our award-winning Hummus with greens and Lebanese Salata,$9.15
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Dawali Rolled,"Vegetarian. Stuffed grape leaves topped with feta, tomatoes, onions, and Aladdin’s dressing",$9.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Vegetarian Rolled Pitas,Baba Falafel Rolled,"Vegan, Contains Nuts. Falafel and Baba Gannouj with greens, tomatoes, turnips, and pickles",$9.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Greek Pitza,,$11.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Sultan's Shawarma Pitza,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Aladdin's Chicken Pitza,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Arayiss Pitza,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Farrouk's Falafel Pitza,,$11.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Farmer's Pitza,,$11.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Chicken Curry Pitza,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,"Garlic, Spinach, and Feta Pitza",,$11.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Pita Pitzas,Ali Baba Pitza,"Vegetarian. Baba Gannouj topped with roasted eggplant, feta, sliced tomatoes, calamata olives, and oregano",$11.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Lebanese Salata,,$12.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Fattoush ,,$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Falafel Salad,,$13.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Chicken Salad,,$14.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Grilled Tuna Salad,,$18.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Superfood Salad,,$15.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Taza Chicken Salad,,$15.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Greek Chicken Salad,,$15.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Cranberry Walnut Salad,"Vegetarian, Gluten-Free, Contains Nuts. Mixed greens, lebanese salata, calamata olives, and quinoa tossed with Aladdin’s dressing and topped with feta, dried cranberries, and chopped walnuts",$15.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Mujadara Power Salad,"Vegan, Gluten-Free, Contains Nuts. Lentils and brown rice over mixed greens topped with our award-winning Hummus and fried onions, served with Aladdin’s dressing",$14.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Aladdin's Salad,"Vegetarian, Gluten-Free. Mixed greens, calamata olives, sliced tomatoes and cucumbers, feta, scallions, and Aladdin’s dressing",$11.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Spinach Salad,"Vegetarian, Gluten-Free. Baby spinach, cucumbers, tomatoes, sliced mushrooms, and scallions; choice of cheddar or feta and dressing",$12.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Turkey Salad,"Gluten-Free. Grilled, oven-roasted turkey breast over mixed greens, calamata olives, cucumbers, tomatoes, and scallions; choice of cheddar or feta and dressing",$14.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Salads,Side Salad,"Vegetarian, Contains Nuts. Mixed greens topped with lebanese salata, Aladdin’s dressing, and feta",$6.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Entrée Salads,Chicken Mishwi Salad,,$15.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Entrée Salads,Shish Kabob Salad,,$20.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Entrée Salads,Lamb Salad,,$20.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Entrée Salads,Tawook Salad,,$17.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Entrée Salads,Shawarma Salad,"Gluten-Free. Grilled strips of seasoned beef sirloin over mixed greens, sliced tomatoes and cucumbers, calamata olives, scallions, and feta; choice of dressing",$17.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Genie's Combo Plate,,$16.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Mujadara Plate,,$15.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Loubie Plate,,$15.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Kibbie Plate,,$18.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Mediterranean Beef Kafta Plate,,$20.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Mediterranean Lamb Plate,,$22.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Flavor Savor Special ,,$18.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Aladdin Favorite Combo,,$20.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Hummus Shawarma Plate,,$17.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Hummus Chicken Plate,,$17.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Jasmine's Favorite ,,$13.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Chicken Sambusek Plate,,$15.70
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Sfiha Plate,"Contains Nuts. A sautéed mixture of lean ground beef, lightly fried pine nuts, onions, tomatoes, and herbs folded into a pita pie and topped with cheddar and scallions; served with mixed greens, tomatoes, mushrooms, calamata olives, and choice of dressing",$16.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Mediterranean Shish Kabob Plate,"Contains Nuts. Grilled beef tenders served with brown rice with vermicelli, lightly fried pine nuts and almonds, and a hint of cinnamon; choice of Garlic Sauce or Tahini Lemon dressing",$21.55
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Specialties,Fatayer Plate,"Vegetarian. A zesty combination of spinach, onions, and feta folded into a pita pie and topped with feta and scallions; served with greens, tomatoes, cucumbers, calamata olives, and choice of dressing",$16.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Chicken & Cheese Pita Pitza,,$4.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Grilled Cheddar Cheese Pita with Fruit,Vegetarian.,$4.75
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Cheese Pita Pitza,Vegetarian.,$3.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Grilled Chicken Tenders,,$4.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Beef Kafta with Brown Rice ,,$5.25
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Kids Soft Drink,,$1.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Kids Milk,,$1.85
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Kids Chocolate Milk,,$1.85
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Kids Menu,Kids Hot Chocolate,,$1.85
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Pita,,$0.65
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Bag of Pita,,$3.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Hot Sauce,"Vegan, Gluten-Free.",$0.99
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Garlic Sauce,"Vegetarian, Gluten-Free.",$0.99
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Dressing,,$0.99
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Cheddar,,$0.95
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Feta,,$0.85
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Dressing Container 12 oz.,,$9.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Garlic Sauce Container 12 oz.,"Vegetarian, Gluten-Free.",$9.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Hot Sauce Container 12oz.,"Vegan, Gluten-Free.",$9.45
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Brown Rice,"Contains Nuts. Brown rice mixed with vermicelli noodles topped with cinnamon, pine nuts, and almonds.",$3.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Chicken Salad,Contains Nuts.,$5.70
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Jasmine Rice,"Gluten-Free. A medley of cooked beans, vegetables, and brown rice, seasoned with a blend of herbs and spices",$3.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Kafta,,$6.90
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Lamb,,$8.20
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Mishwi,,$7.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Pita Chips,,$1.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Shawarma,,$8.20
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Shish Kabob,,$7.50
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Tawook,,$8.80
UberEats,Aladdin's - Squirrel Hill,4.7,100,Middle Eastern,$,Sides,Side of Tuna,,$5.95
